group,token,n_vertices,value_mean,value_std,parcel_mean_across_images_std
train32,3,204,2.711969842168307,1.6097469000151137,0.8496937954193621
train32,4,408,2.514072208647478,1.3968974414734356,0.8017527660911441
train32,5,318,1.6001186460584675,2.67771405242854,0.9395324027006461
train32,6,233,2.924823519868244,2.019872760283988,0.967225753784039
train32,7,336,0.45422975203557653,0.9943787154137353,0.6126135483274971
train32,8,241,3.272610254169285,1.9855469076459233,0.9602309267366379
train32,9,85,0.5775363954367656,0.6172203754003059,0.44669623908278144
train32,10,381,1.4660876795300226,1.2181587243838774,0.8092642257593508
train32,11,326,2.2318506614760207,1.43713027060657,0.8218396946253168
train32,12,201,0.4754755947054724,0.7617607668025311,0.5345473855367484
train32,13,218,2.0362575982365176,1.5451731844502918,0.7896770575829507
train32,14,326,3.093902718707483,2.726691479043447,0.8413713857744191
train32,15,148,1.7221490126054984,0.9399806790361234,0.5188817074451084
train32,16,137,1.107365137992172,1.063283563685898,0.6380039819836566
train32,17,162,1.0407578517149123,1.5255466498844685,0.4997119302608624
train32,18,354,0.7900275410811533,0.9653000302547711,0.5008713859700601
train32,19,182,2.339087398420883,1.1306270303125703,0.5136152369740289
train32,20,216,1.010159302522614,1.4092675667899175,0.7550397081494133
train32,21,109,1.4379773659849489,0.9614851640358368,0.6585934224494698
train32,22,222,1.162446993097657,1.049748383515422,0.47299413239095395
train32,23,102,0.9593859401706515,1.0653735042917545,0.8011092901028501
train32,24,370,1.8541291737419419,1.1798515743674665,0.5968151337422454
train32,25,80,1.0650351777346772,1.1922726070344392,0.7547615915861541
train32,26,178,1.5379187541094028,1.2431339927656904,0.4969873815078562
train32,27,358,1.2362580882803456,0.919559104984707,0.39962775537403256
train32,28,130,1.2687329003212793,0.8609943491721368,0.5058864330034422
train32,29,146,1.5264731269356548,1.1168021292668255,0.7235357743875639
train32,30,302,1.0409797616291463,1.6336130574533514,0.3789123860681069
train32,31,326,1.527812885666102,1.1383805245484284,0.40667888473700653
train32,32,323,1.9259302009235337,1.407571323517151,0.4955611182194378
train32,33,256,1.193140730931713,1.0811763754409913,0.5477548473552185
train32,34,564,1.8829168115205601,1.507474148584898,0.4964070976245306
train32,35,176,2.318055853520863,1.380630327254385,0.7238625284495572
train32,36,250,1.3268758230554922,1.1455611882423475,0.5191572628041976
train32,37,251,0.7987356548986705,0.9680014358180844,0.5529050490828303
train32,38,410,1.3123991123723695,1.124933836749096,0.4872579729641791
train32,39,184,0.23788476630129382,0.6531310086067184,0.4081505446119795
train32,40,128,1.303467810307552,0.7158469367360517,0.3686249234069046
train32,41,193,0.368547668723408,1.0598576061944014,0.42923171851631126
train32,42,208,0.6702836281348648,0.6185820409329034,0.3803668142220745
train32,43,401,1.8989816450621877,1.5850201169776947,0.4550696222242613
train32,44,259,1.0530234578561817,1.303696473831178,0.38804000908275715
train32,45,208,0.5378820811565587,0.884317435778695,0.440592555895738
train32,46,343,0.049550419209209544,0.6875323072833093,0.38773750941719853
train32,47,252,2.7439603066230926,2.044803057567768,0.48649296796322533
train32,48,225,1.0775972696387563,0.821166423614644,0.38765180933128895
train32,49,365,0.11576196191729164,0.6742831687621749,0.3316705828372468
train32,50,360,0.33261935521370184,0.9125202955469844,0.5795484113418147
train32,51,221,1.5083120017413392,1.1461404420625574,0.5355443602087815
train32,52,222,0.6203822939888014,1.7573681124601401,0.4028202009903211
train32,53,305,1.540506467018162,1.3592393140069319,0.7204933105489565
train32,54,535,1.8532673376409063,3.2112606858732198,0.5989103258245373
train32,55,305,1.810893168176374,1.1422050919391613,0.5326927722379896
train32,56,215,0.3376341262870426,1.0147891126865112,0.20305101086169122
train32,57,276,0.5110447910209112,0.6860267393216284,0.34570207939769454
train32,58,228,0.40459207695166677,0.8880163446006487,0.5489959172420109
train32,59,245,1.996986421674178,1.6914817927837624,0.5854303471566162
train32,60,281,0.005286961107431707,0.6998742049174917,0.3531844372996472
train32,61,256,0.31478983881971345,1.1644227459090102,0.6549675070675096
train32,62,244,1.201660210015674,1.113999161751377,0.5956625202290432
train32,63,158,0.22514484784324515,0.5675649115404939,0.32989501485051953
train32,64,329,0.4398087952069136,0.7788082161723082,0.35442801257758166
train32,65,252,-0.7224228231515741,1.6533033001984898,0.2922513965228244
train32,66,272,0.01631273825503018,0.8691340703865141,0.5836079745422035
train32,67,255,0.2542487699414029,0.6985697938175212,0.43130662006203035
train32,68,171,0.2013604859592192,1.0332595371766167,0.24814286426911492
train32,69,227,1.0475518746041312,1.0231698859399179,0.43162165419306703
train32,70,364,-0.16553938503990728,0.6958304333648208,0.4472375766842328
train32,71,241,0.32842554540102376,0.6825863987811273,0.31265245174145917
train32,72,167,1.1322471529782818,0.7508299476774287,0.47525555672235836
train32,73,346,1.1984051597621732,1.0703524015664223,0.41449782007047087
train32,74,318,0.2072637543459872,0.5743334333944964,0.31591445450374034
train32,75,276,0.4968877668461606,0.6387031632890317,0.37855230134715684
train32,76,238,-0.0002778376065160948,0.6048986446058191,0.3636481269291772
train32,77,267,0.4962312503506401,1.0397219043311379,0.5891005156643039
train32,78,236,-0.1772373374264196,0.7163744980807226,0.34592253410604984
train32,79,204,-0.004003956889393095,0.691158981304118,0.4063854018254257
train32,80,246,0.518077721675244,0.5672298111694646,0.3909815386923568
train32,81,175,1.659273564546212,1.2674787954818933,0.5466556190175814
train32,82,155,-0.12011896600812297,0.608728698933631,0.32433193652172115
train32,83,176,1.0806986926629547,0.9884195603549982,0.44504430542748463
train32,84,277,0.6137408973991643,0.8764107364734592,0.3752713908913397
train32,85,123,0.20966819045652965,1.0722516476161221,0.4199700372771945
train32,86,214,1.2724521984866604,0.9650519190165112,0.34642488115247405
train32,87,439,0.5598831359619126,0.8493980321474991,0.3742988127320996
train32,88,319,-0.09976251061200217,0.5368161325978894,0.2943531725014544
train32,89,189,0.5180441897356879,1.2299021548528388,0.5216214566469782
train32,90,447,0.23153182642637943,0.8601537871953158,0.4800007299893409
train32,91,327,0.833078214581175,1.0122222647196106,0.45483847987339987
train32,92,185,0.3583976183476242,0.8273384755487515,0.6765881416516922
train32,93,302,0.1265191410940579,0.4002352631872022,0.21379952717820108
train32,94,214,0.4463413784653151,0.9429032180806812,0.5270905711052352
train32,95,192,-0.08590100120135465,0.9013599034348608,0.6345793884344268
train32,96,266,1.103141266328027,1.2582062307445414,0.5673827692104118
train32,97,143,0.296443322996724,0.7493532661725939,0.6165587242280421
train32,98,320,-0.07579302038476214,0.5103646371802855,0.31994371684382544
train32,99,292,0.1428691867642555,0.39568264084883875,0.20323950857560913
train32,100,205,0.4644943824142679,1.2241669746581112,0.88565263154714
train32,101,440,3.681008560052355,2.30104990665665,0.7368044343121799
train32,102,280,1.7304781731923395,1.912494657665018,1.0708791433872409
train32,103,192,2.108462552543538,1.4985937504036195,0.6959431710041734
train32,104,173,1.2734961870003072,1.2140931796679784,0.8316860650814927
train32,105,156,2.412128073581108,1.5842877429532012,0.6936892142025346
train32,106,294,0.6379032925643223,1.0829929088168826,0.7796081835424736
train32,107,306,3.250547071333083,2.135491332313821,0.8056250992360463
train32,108,265,3.7867132957452134,2.536908153267059,0.8737203907663048
train32,109,210,2.5696284054531047,1.6762430089170783,0.6744606845642542
train32,110,295,0.9609790017805331,1.7714966122901308,1.1718070624762829
train32,111,252,1.5254204538896807,1.1925118324135662,0.8344769921322002
train32,112,254,3.0554840978294453,1.8538032157082038,0.73883083761509
train32,113,296,0.7996611374817748,1.1401843633834012,0.5414387388931027
train32,114,184,0.38412029931862063,2.2980065140659014,0.6514558636114517
train32,115,285,1.809044009589866,1.6347301405651589,0.9059109017224869
train32,116,228,2.742335328239629,1.3891822318702036,0.4648715995468251
train32,117,212,2.2414242235668014,1.3806755818243526,0.6807079583855935
train32,118,300,1.5882674887513863,1.3861805109554262,0.640900123402246
train32,119,244,0.9026557209547151,1.079390142763116,0.6690589057655706
train32,120,411,0.5172205232506801,0.9002452453728167,0.4768023410641917
train32,121,284,0.4653865885083543,1.3117195782611624,0.7480733625408121
train32,122,365,2.1459794701867083,1.2502583313443165,0.47392853058753803
train32,123,241,2.0220629657114277,2.053199188486389,0.43530823606018826
train32,124,322,2.081703636880236,1.5478547048051232,0.4956692761736637
train32,125,343,2.2543650845660053,1.4172107817241102,0.5930559911240715
train32,126,253,2.15793173206558,1.409024181951521,0.7539251075860645
train32,127,379,2.7877465942974378,1.3989201456357871,0.5073972780394882
train32,128,315,1.7294906388365037,1.2570656165304241,0.6627129906778491
train32,129,300,0.5760921930095961,0.9557520781361432,0.6285563142654931
train32,130,165,1.1346345433085707,1.5373088127358248,0.7012480546304395
train32,131,327,2.3463139025993116,1.209343707892876,0.5630972586998718
train32,132,310,2.0740612321848975,1.585148527381793,0.6889631449149548
train32,133,197,0.8124577608464486,1.8732466383389632,0.7553253673569045
train32,134,302,0.3662462373002362,1.5192886182848038,0.33913258042104943
train32,135,249,1.6658583226691193,1.3202275033172806,0.734221649222786
train32,136,221,0.7608396528714486,0.9507506124737743,0.7730417576458313
train32,137,203,0.10117322477219715,0.6520196779337233,0.40053632618926444
train32,138,430,1.912778513494775,1.8851015263119886,0.5897039156904119
train32,139,161,1.9628306146765704,0.9032660205156213,0.4682589935853519
train32,140,182,0.9101747547079507,0.6985832803139572,0.4157519378694697
train32,141,434,1.0761270706738342,1.1118090951601396,0.6756034562732982
train32,142,204,2.192591255226421,2.0142293552757775,0.5506358347331223
train32,143,224,1.995128824548317,1.773254645104082,0.7318886905681268
train32,144,195,0.9898029385013778,0.929808729981709,0.7149567332024749
train32,145,216,0.8932125805066099,1.2029423972703275,0.43047757246753227
train32,146,243,0.9122376461297038,1.03012992198646,0.746859490355993
train32,147,329,2.1230606079704715,1.6893082706358453,0.5808934483898579
train32,148,301,1.3909395979611558,2.4031801012248453,0.840283060037344
train32,149,262,2.2336067178548737,2.2455487311421183,0.8086861574719106
train32,150,178,1.1369962752284428,1.7676480668496835,0.39129638497774916
train32,151,249,0.8419367395648829,1.1517420485430794,0.5089227901960118
train32,152,280,1.771569410675355,1.55714771849673,0.48086210718594835
train32,153,233,1.5352088087907767,1.1747901909428415,0.43630660779602626
train32,154,292,0.4429980734497716,0.8478519390286315,0.4733329132936696
train32,155,379,1.550982474470606,1.0827614277023214,0.5298812029448163
train32,156,250,2.824004935350167,1.2643795815468675,0.681969348458232
train32,157,297,2.111280600289313,2.5791778416753277,0.7816738035183501
train32,158,314,1.5680132613906297,1.8629669333873264,0.5836343427689422
train32,159,478,0.921840389189137,1.2148291919583865,0.6014239245379994
train32,160,329,2.0018011277178185,1.4687550073738078,0.4469920895517226
train32,161,124,-0.14985832147796843,0.7011925904930048,0.4252163804751543
train32,162,192,0.9772053756497231,0.9970722337578299,0.5077491107931656
train32,163,192,2.346376869556657,1.5834573091828439,0.7122757982649216
train32,164,325,3.9385695558627147,2.538423360341614,0.8645288716497789
train32,165,197,1.58756836092454,1.3402356894713976,0.5194621436612513
train32,166,190,1.942411101482886,1.5349699726166062,0.6357210377283381
train32,167,434,0.4534642251613833,0.7982174167580774,0.44799362241588236
train32,168,257,1.881770094212089,1.4683123128488638,0.5940771948778752
train32,169,172,2.177285399858425,1.6118517118265623,0.5113319069537291
train32,170,274,0.04621328075084248,0.8162836062451753,0.45952113035395703
train32,171,626,1.120238228950934,1.0033194407267625,0.4893265248451618
train32,172,404,0.41188963804772544,0.9087627377874599,0.4312262597555938
train32,173,222,1.1444806787014123,1.0054955885804637,0.4934873466028465
train32,174,289,0.4494649733157363,1.2798876131820753,0.3261138696427792
train32,175,157,2.4305151636893525,2.308356795095259,0.49331489425003866
train32,176,227,0.5402463491227376,0.9620504431560714,0.4246591553084561
train32,177,340,0.2917912838474288,0.6383764757749223,0.35754691140889444
train32,178,291,0.2534608115090255,0.5928225251273251,0.3640146771588199
train32,179,158,0.5010741400038234,0.9950478856300565,0.5230094399986774
train32,180,223,0.30456248958322785,1.5769663994872736,0.5715241678469606
train32,181,448,1.6744698876615405,1.7795694722866122,0.6568542900889446
train32,182,295,0.8140773129677092,1.0084344840869126,0.5287906918756826
train32,183,193,0.09925822060896278,0.6371705641207441,0.3290766263017738
train32,184,241,-0.024800535065163505,0.7546850232077401,0.3764593042909268
train32,185,213,1.5942907203961125,1.0723721077608603,0.5260907820205406
train32,186,232,1.2602775709416196,0.9162338673185563,0.37289515364182463
train32,187,461,0.07626041989279374,0.7124473218245059,0.3536027767136789
train32,188,190,0.3446346992990644,0.6247269976491303,0.34578695570307766
train32,189,286,0.6555295939119299,0.9243856287870319,0.34938236211547413
train32,190,185,0.47766258067896233,0.6861299534612703,0.39801853816969246
train32,191,268,0.8131316929254571,1.0821845280437123,0.6484823852284666
train32,192,481,0.5493631511831264,1.3336772716663232,0.4161020979909738
train32,193,226,-0.2852483146896147,0.765511461695685,0.5793220111040329
train32,194,286,0.4285879234340285,0.6680648816670748,0.40907099613574344
train32,195,235,1.4866952760731351,1.1306677305745716,0.5069112801474179
train32,196,339,-0.3787415696774584,0.9011698504264883,0.23653612468304783
train32,197,223,-0.08089306848716554,0.7609905302289837,0.23512342816545545
train32,198,172,-0.05823382605586263,0.7631118938632241,0.47388396071514877
train32,199,342,0.043682295944506344,0.6367584184955024,0.3176778116519724
validation32,0,184,2.8842054798560244,1.7867298738785182,1.0030936764963567
validation32,1,293,1.3801402216515004,1.2825905641824227,0.7546628839681532
validation32,2,192,2.560800979170589,2.1849129603591346,1.2361726382656952
validation32,3,204,2.5927919980182144,1.5180202811141839,0.7311987458605146
validation32,4,408,2.1234892139180648,1.3632164407263034,0.8020098444280835
validation32,5,318,1.7150794268380698,2.4683521417721863,1.0073455497301051
validation32,6,233,2.2639368452628448,1.9568552404050197,1.0036759843395486
validation32,7,336,0.3225432345763041,0.8425511251206034,0.4701208958075779
validation32,8,241,2.7910235216296044,1.8142292597204601,0.7856234591732906
validation32,9,85,0.52355086687098,0.5942262232554124,0.4266571108621353
validation32,10,381,1.5209972587941196,1.191050992989683,0.7167963628523145
validation32,11,326,2.1187425764162207,1.4503153360041974,0.7958897274545119
validation32,12,201,0.3528386878939291,0.8281093819489217,0.6048758663188664
validation32,13,218,1.9271328460089818,1.5307315625148878,0.8494068285443146
validation32,14,326,3.2286283113284426,2.8151197037012254,0.7995037429290646
validation32,15,148,1.5454584901425412,0.9950163381263644,0.7191950844772383
validation32,16,137,1.0213202141136626,1.1398269289011143,0.5940456591563559
validation32,17,162,0.922672641075594,1.498079375756889,0.5047798242031145
validation32,18,354,0.8992965621984546,1.053765878891487,0.5628034590294093
validation32,19,182,2.293498642301639,1.2137529773097364,0.5514262734163491
validation32,20,216,0.9266879902319332,1.5071451678611096,0.861021200659279
validation32,21,109,1.3825219460870457,0.9080252529441477,0.5883503526925716
validation32,22,222,1.0360502209212137,1.0939567699444397,0.5326455921890481
validation32,23,102,0.9437867980114593,0.9656659217929994,0.6419493239606346
validation32,24,370,1.9693418895951007,1.190024471353382,0.5030675260305209
validation32,25,80,0.9961391223212559,1.1399991196185655,0.6998790965989993
validation32,26,178,1.3986707901413569,1.177057884595018,0.46746098558406096
validation32,27,358,1.265371237185346,0.9367551021950639,0.3900394297264025
validation32,28,130,1.3793587974114836,0.9127669751285399,0.45465044638989294
validation32,29,146,1.5082183088194727,0.9705567205921642,0.5142872606629062
validation32,30,302,1.0779713074794088,1.5337889414796706,0.40250076169576027
validation32,31,326,1.4221285632324796,1.1673053130315891,0.4557323581878813
validation32,32,323,1.871110466295286,1.4340236159827744,0.5032835011377238
validation32,33,256,1.275901301765785,1.021287116278018,0.442682580111573
validation32,34,564,1.943983826081075,1.5552365281597529,0.4953396926094319
validation32,35,176,2.2611034802128245,1.2549574134682195,0.5993949686111028
validation32,36,250,1.241783671061128,1.145790478029996,0.5766234757814688
validation32,37,251,0.6429880119920224,0.9160515581939607,0.5184456413707257
validation32,38,410,1.382092267302824,1.219591889794652,0.5087040160186789
validation32,39,184,0.3194492133231649,0.7122598966601519,0.46885136997913945
validation32,40,128,1.4163267603180998,0.755925755701502,0.34752628141071235
validation32,41,193,0.23391829309629225,1.0310299221323085,0.33053297976412976
validation32,42,208,0.9366637151350568,0.8301795110560787,0.6040255161614674
validation32,43,401,1.7516060959854864,1.6091734077686055,0.41504774334984884
validation32,44,259,1.2610158451870983,1.4113660692014107,0.5893842601057447
validation32,45,208,0.700031739742119,0.9663281377749066,0.507301759194624
validation32,46,343,0.021430364008670797,0.7501920609660272,0.454042713216411
validation32,47,252,2.7362504579187874,2.070843657973351,0.6489222527187478
validation32,48,225,0.8973174994114722,0.8377566637241903,0.3926937978271506
validation32,49,365,0.11855333560808679,0.6485429450578856,0.29288842030856616
validation32,50,360,0.46157470098667847,0.9572113629279254,0.6183832481361737
validation32,51,221,1.7169274995180848,1.167872312827215,0.519252469706514
validation32,52,222,0.6485776051306751,1.6774142019081195,0.40546347777630815
validation32,53,305,1.6028626569579567,1.2732959392663232,0.5795380893190347
validation32,54,535,1.5533038468072444,2.957543069508801,0.6756702076212087
validation32,55,305,1.7743843939716841,1.0806595004126671,0.48626817597056315
validation32,56,215,0.3354076302218293,1.0031582552779268,0.3326283121038043
validation32,57,276,0.49241829634924644,0.691748687950936,0.2738224945376071
validation32,58,228,0.4501328884970249,0.93131145755153,0.5747459245559633
validation32,59,245,1.738163411220086,1.5620394427332205,0.47560251756539185
validation32,60,281,-0.07042448609114348,0.6838675614489061,0.3245604200565968
validation32,61,256,0.20772561384659882,1.2792448383191934,0.7360198842556589
validation32,62,244,1.2160762903153242,1.076417855070147,0.5251754098223592
validation32,63,158,0.07518221750262119,0.5507498934689964,0.33401933864563527
validation32,64,329,0.48308740667415995,0.7537167871232723,0.35359849187642434
validation32,65,252,-0.7187928191764863,1.5306731449405346,0.3959555840830299
validation32,66,272,-0.15316628502988627,0.8238992052283899,0.5527575695741204
validation32,67,255,0.1572040362801411,0.7358387807970153,0.48796029866397145
validation32,68,171,0.1605796968918275,0.9969981985120859,0.22007470404192866
validation32,69,227,0.9786283321461844,0.9678032402944243,0.41341976806598296
validation32,70,364,-0.19320527726246392,0.6962687467521244,0.4260007683024131
validation32,71,241,0.3346546909685003,0.7005349589465892,0.25967867234656733
validation32,72,167,1.3007275506135807,0.7935903392222078,0.5674098809871697
validation32,73,346,1.1198467112675423,1.0213426043966485,0.31627801409610984
validation32,74,318,0.5229350275239157,0.7705831931347963,0.5422670567211345
validation32,75,276,0.5081319975391161,0.6433180845660119,0.3155102193895847
validation32,76,238,-0.04367538862496978,0.7284668412678249,0.5145458520965216
validation32,77,267,0.907977568202972,1.362156050034437,0.7126594980211131
validation32,78,236,-0.1599434261373518,0.7677433235303888,0.4218672997679107
validation32,79,204,-0.03932579576261628,0.6558026082381447,0.39482959958910063
validation32,80,246,0.6512087893603098,0.7574817232886046,0.5900976624379085
validation32,81,175,1.83167902374947,1.407423154436895,0.7443886629119502
validation32,82,155,-0.236597855869704,0.6338036412593219,0.3597328443656943
validation32,83,176,1.0932003692364354,1.010004828447162,0.4802237962065597
validation32,84,277,0.6707075336762285,0.8623875669400934,0.39132842804917206
validation32,85,123,0.2709791173180592,1.0209427962632316,0.4067584192267021
validation32,86,214,1.2309008724937867,0.9749298264932768,0.3789863405460609
validation32,87,439,0.39967280854733245,0.8385997808484901,0.40520387736665303
validation32,88,319,-0.12886499270028048,0.5999681634570753,0.30464598498552986
validation32,89,189,0.37993572456929947,1.0242063105645896,0.5263758201510672
validation32,90,447,0.14554326589032668,0.8011554123542086,0.43925176310408187
validation32,91,327,0.8381310569610101,0.9507067715499763,0.3614525961064144
validation32,92,185,0.251008719617002,0.8468562526613761,0.7087060945773371
validation32,93,302,0.11767711607715506,0.4430806893502573,0.2854091442680739
validation32,94,214,0.29032590273767406,0.8841250439610847,0.3807528954375019
validation32,95,192,-0.20176559506349,0.8323832073532168,0.601509995761774
validation32,96,266,1.1114216825241998,1.2472399071012246,0.4458269516472491
validation32,97,143,0.2866743681519266,0.7434941109123491,0.6113234909463784
validation32,98,320,0.16215225856207666,0.6419065047823793,0.4282571398995443
validation32,99,292,0.19010878857455854,0.48544389197664517,0.3364833649817291
validation32,100,205,0.3145536631233335,1.1507659270441244,0.8118235786894066
validation32,101,440,3.062418635048446,2.392474351392483,1.150700478542078
validation32,102,280,1.5900624615805359,1.6881988491214865,0.8038707400983593
validation32,103,192,1.6728263028738297,1.44547848990126,0.8047955962498358
validation32,104,173,1.1243711292849856,1.2016917837022736,0.8028050202874595
validation32,105,156,2.1836341332788267,1.668911623264387,0.9425696595909855
validation32,106,294,0.5426916247624514,1.0259667141989233,0.727377345122918
validation32,107,306,2.596471957666912,2.121879059845464,0.9291087164574603
validation32,108,265,3.2639498824817634,2.2725677050992688,0.681703331693847
validation32,109,210,2.168991366672972,1.4884562635505891,0.6611769068541856
validation32,110,295,0.6857026808850759,1.6232863916382732,1.044051501132212
validation32,111,252,1.4910135147960772,1.2064280919939716,0.8243891660165251
validation32,112,254,2.729197460448506,1.812117691416547,0.8043074938194141
validation32,113,296,0.7690933413384816,1.1170710848751986,0.4930003847335014
validation32,114,184,0.453470674269224,2.3278548687492684,0.8107080666021299
validation32,115,285,1.5906001265428502,1.6886533033395053,1.0615081271818865
validation32,116,228,2.570058607548976,1.5211601113403401,0.6204247726720714
validation32,117,212,1.841603061338418,1.3607376753934057,0.7679926157608112
validation32,118,300,1.6590724828916292,1.3847159639609177,0.6750693790172717
validation32,119,244,0.6637963868124942,0.9527758508253444,0.61444092105977
validation32,120,411,0.5350378643942357,1.006351530579431,0.5549161586607353
validation32,121,284,0.30864786406351963,1.2461590513928056,0.7264053930195554
validation32,122,365,2.0391093224331187,1.163290089746683,0.36328816412649645
validation32,123,241,1.8040627529371327,1.862996306261792,0.45557079389835753
validation32,124,322,1.852013212844693,1.5005829069228696,0.6029987547242859
validation32,125,343,2.4217783341561376,1.4958195047330038,0.8031362678408034
validation32,126,253,2.162734982541249,1.3563057325363455,0.6431823770696452
validation32,127,379,2.7578339030781325,1.4585753544954325,0.5565639855220877
validation32,128,315,1.7476094884473632,1.1805331774882266,0.4624711866724926
validation32,129,300,0.34888655841716665,0.898947628807636,0.6022281635477978
validation32,130,165,0.9174777586742989,1.5161214590913608,0.8334512013324644
validation32,131,327,2.410481608128408,1.2690805191029364,0.5899038865224926
validation32,132,310,2.0186617712819555,1.5852264067310404,0.7500585050777776
validation32,133,197,0.9475172247790745,1.7654607004033986,0.5864142703565173
validation32,134,302,0.40222745455923287,1.38986508868182,0.35796840620054254
validation32,135,249,1.5813961338143558,1.2936209029407895,0.5894561001957109
validation32,136,221,0.6258668640138254,0.9116539209182882,0.7439524417566941
validation32,137,203,0.0012114387175882755,0.6279812249895301,0.35288824987080325
validation32,138,430,1.8090894794539825,1.7082338711911822,0.4475648054315858
validation32,139,161,2.0188230559507243,0.9088008840455378,0.4631433706312615
validation32,140,182,0.8704833397701445,0.7172063371268715,0.4349614506185685
validation32,141,434,1.0713777863604677,1.1408902599481316,0.6693646717912843
validation32,142,204,2.1474761804296505,2.013554026094471,0.5111923049067099
validation32,143,224,1.5690265309686668,1.6266326339913453,0.7635678341842463
validation32,144,195,0.8799811931687799,0.952708310947895,0.7015968923543684
validation32,145,216,0.7340233525183808,1.1450213463358598,0.3281259857395082
validation32,146,243,1.2442302595761936,1.385824302387132,1.1073044408292652
validation32,147,329,2.1612553490008692,1.7980192303030464,0.6775306414303028
validation32,148,301,1.1999956390524473,2.3019864937334,0.7044953822702985
validation32,149,262,2.235088363974419,2.204661209592021,0.7524532727109666
validation32,150,178,1.1187874235785855,1.7364393838401289,0.28543188735343267
validation32,151,249,0.9493548393492197,1.1755125247709481,0.44523134066032843
validation32,152,280,1.6362508161287168,1.6288903381595723,0.507402792342006
validation32,153,233,1.6852438476857403,1.2551382421993063,0.470272733836485
validation32,154,292,0.21364592901277119,0.8384449142134432,0.5020719424797387
validation32,155,379,1.6023950550497685,1.1083359377108866,0.5693378530002958
validation32,156,250,2.6565278146657327,1.2167376939883154,0.6190856090418244
validation32,157,297,1.626786125981501,2.1632694638577594,0.7643925110629808
validation32,158,314,1.4473123697530499,1.8862810651897022,0.607449887489957
validation32,159,478,0.8944343222509787,1.2150765553783955,0.6127218954261945
validation32,160,329,1.7357177030532407,1.3840359664520805,0.457918823203254
validation32,161,124,-0.1834131867737978,0.7772739114804383,0.5076259979226662
validation32,162,192,0.922161809349177,0.9816735393343724,0.48431499948316914
validation32,163,192,2.5022251500377024,1.6174259551178458,0.6264335436402103
validation32,164,325,4.199060635044992,2.6322047024468067,0.8760567024869103
validation32,165,197,1.5189862799458018,1.318517088387615,0.5562295298021712
validation32,166,190,1.979788636231713,1.5743634961116635,0.6586928134250064
validation32,167,434,0.26091953366384124,0.7350494196461484,0.3835444163939467
validation32,168,257,1.6999451570608177,1.373287149895992,0.40427670168890273
validation32,169,172,2.159744297561278,1.5216677594600114,0.4568821796759998
validation32,170,274,-0.11092808989262738,0.7385561773189151,0.43403399632051903
validation32,171,626,1.1254879285154002,1.024118880702947,0.4866085978150234
validation32,172,404,0.335756610175851,0.8467959261646396,0.3834340740615437
validation32,173,222,1.1669676247995684,0.9728307233406809,0.4613559117850827
validation32,174,289,0.5562168816260656,1.387289662140851,0.5325800778163639
validation32,175,157,2.3256817160198557,2.233692522903877,0.5091056710124001
validation32,176,227,0.4911399812570864,0.9323459665400442,0.4203741090858095
validation32,177,340,0.3884389136412825,0.8173742706498206,0.5843303898964873
validation32,178,291,0.2986873049919684,0.5500132212856758,0.2782607358043929
validation32,179,158,0.5060170309444528,1.011316855530054,0.4960982190965307
validation32,180,223,0.260420981398315,1.6025435673954085,0.5778550608537688
validation32,181,448,1.8392681173032324,1.8441013422035981,0.7365049079298108
validation32,182,295,0.7918397834240041,0.9810839726745881,0.4252854529461892
validation32,183,193,-0.08182253480027409,0.5623093021575029,0.27883953664232647
validation32,184,241,-0.19628537366151327,0.7098155752319105,0.3270783456528121
validation32,185,213,1.614374992799802,1.066343716565345,0.5125998747606615
validation32,186,232,1.2818190205211624,0.9752154710968172,0.4023087165653943
validation32,187,461,-0.018202097358481797,0.7520334718125465,0.41636680461025155
validation32,188,190,0.45968622952469906,0.7890370203825703,0.5205489985062187
validation32,189,286,0.7109415974144188,0.8892162090676363,0.3760031400373682
validation32,190,185,0.3669994247354692,0.6614062672264733,0.40294490804163835
validation32,191,268,0.7231230433326269,0.9962671921688745,0.6125402507310019
validation32,192,481,0.4939121251093765,1.2616071363226613,0.44416829768990973
validation32,193,226,-0.3271882952782982,0.8629170480598564,0.6577577324750727
validation32,194,286,0.5018067693560427,0.6880831444659639,0.3760828222183617
validation32,195,235,1.5186451114267565,1.133105439678551,0.5485027062445902
validation32,196,339,-0.35745620982304155,0.9173146271758588,0.26447670114539124
validation32,197,223,-0.06979574335994303,0.7990893851034412,0.265704494733427
validation32,198,172,0.14236040249946907,0.9742263749469303,0.6730843016749379
validation32,199,342,0.11647547305015209,0.7158929404561182,0.42895059685010173
